"id","title","year","language","authors"
"uc1.b3777120","Historia de los galgos /","1975","spa","Gallardo, Sara."
"uc1.b3777121","Destinos (novela)","1990","spa","Fingerit, Julio."
"txu.059173024390980","Oveja negra.","1967","spa","Noel, Martín Alberto."
"txu.059173026737283","El simulador /","1990","spa","Manzur, Jorge, 1949-"
"uc1.32106001843264","Adan Buenosayres.","1970","spa","Marechal, Leopoldo, 1900-1970."
"uc1.b3809607","El curandero del cuarto oscuro /","1990","spa","Báñez, José Gabriel, 1951-"
"txu.059173026719850","Punto de arranque /","1986","spa","Fabués, Emilio."
"mdp.39015028329590","Nocturno europeo.","1938","spa","Mallea, Eduardo, 1903-1982."
"uc1.$b150112","Niño Pedro.","1955","spa","Lusarreta, Pilar de."
"txu.059173023794360","La tierra está sola, novela.","1961","spa","Lezama, Hugo Ezequiel."
"uc1.b4492673","El remanso; novela.","1956","spa","Oxley, Diego R., 1901-"
"uva.x001232452","El resentimiento.","1970","spa","Mallea, Eduardo, 1903-1982."
"txu.059172013345704","Tres cosas hay en la vida.","1972","spa","Lombardi, Naldo."
"txu.059173028008819","Cercanos a la tierra; [novela]","1963","eng","Rosenthal, Mauricio."
"uc1.b3782961","Luna caliente /","1984","spa","Giardinelli, Mempo, 1947-"
"txu.059173026586676","Le tristeza del diablo,","1951","spa","Gómez Castro, Mario C."
"inu.30000111315861","Trafalgar /","2006","spa","Gorodischer, Angélica."
"txu.059173028015596","Los árboles del San Matías.","1973","spa","Bottini, Clara."
"wu.89014425136","Y heredarán mi libertad /","1986","spa","Neveleff, Julio."
"txu.059173024463653","Gerardo; o, La torre de las damas, novela.","1953","spa","Larreta, Enrique Rodríguez, 1875-1961."
"hvd.32044080638547","Estudio social bonaerense. Tierra y cielo.","1889","spa","Massioti, Antonio B."
"txu.059173023795206","Fracazo.","1970","spa","Marcucci, Carlos, 1932-"
"mdp.39015054387710","Los fantasmas : novela /","1990","spa","Aira, César, 1949-"
"uc1.b3782958","Medias negras, peluca rubia /","1979","spa","Gudiño Kieffer, Eduardo."
"uc1.b3901974","Memorias de Almamía /","1980","spa","Calcagno, Celia."
"txu.059173027987093","El matalobos /","1977","spa","Manochi, José."
"uc1.b3782954","Pequeño molino del ocaso /","1975","spa","Mariotti, Maximiliano."
"hvd.32044074344466","Oasis en la vida /","1888","spa","Gorriti, Juana Manuela, 1816-1892."
"txu.059173027989270","Una luz muy lejana /","1985","spa","Moyano, Daniel."
"txu.059173024543898","Camas paralelas; novela.","1963","spa","Soboleosky, Marcos."
"txu.059173026739460","El biombo; [novela]","1963","spa","Loubet, Jorgelina."
"uc1.$b150119","Lunes mi enemigo.","1962","spa","Malinow, Inés."
"txu.059173028003597","País alucinogeno : travesura fantástica /","1988","spa","Alvarenga, Martín."
"inu.30000076363898","El limonero real /","1987","spa","Saer, Juan José, 1937-"
"uc1.32106013344970","La revolución es un sueño eterno /","1995","spa","Rivera, Andrés"
"txu.059173024390990","La balsa. Novela.","1954","spa","Noel, Martín Alberto."
"mdp.39015055451440","Aspero intermedio /","1967","spa","Wéyland, W. G. (Walter Guido)"
"txu.059173027983955","Huelga de ladrones, novela.","1963","spa","Sierra, Dante."
"txu.059173011868346","Chaves.","1968","spa","Mallea, Eduardo, 1903-1982."
"uc1.$b150100","Efraín de Atenas, novela.","1950","spa","Kahn, Máximo José."
"txu.059173023794350","El camino de los hiperbóreos /","1968","spa","Libertella, Héctor, 1945-2006."
"uc1.32106013282600","Imposible equilibrio /","1995","spa","Giardinelli, Mempo, 1947-"
"inu.30000088022177","Variaciones en rojo /","2002","spa","Walsh, Rodolfo J."
"uc1.b3782970","El escape /","1983","spa","Grasso, Jorge."
"txu.059173023798714","Jugamos a los detectives? Novela.","1990","spa","Gulin, Juan de los Angeles."
"txu.059173026583157","Se lo tragó la tierra /","1985","spa","Landaburu, Jorge Alberto."
"uc1.b3782966","Y qué querés que te diga? /","1983","spa","Gudiño Kieffer, Eduardo."
"uc1.b3782967","Antes que termine el siglo ... : novela /","1976","spa","Isaac, Jorge E."
"inu.39000005633008","Fuego en la montaña, novela.","1942","spa","Lorusso, Arturo, 1883-1947"
"txu.059173023776937","Retorno a la vida, relato real.","1955","spa","Bielecka, Eleonora."
"uc1.b3782963","Será por eso que la quiero tanto /","1975","spa","Gudiño Kieffer, Eduardo."
"yale.39002085409234","Los atormentados (novela)","1917","spa","Jordán, Luis María."
"uc1.b3782964","Si no vino es porque no vino /","1977","spa","Gudiño Kieffer, Eduardo."
"uc1.$b149127","La montonera de Ahuancruz, novela de ambiente histórico de la época de Rosas.","1950","spa","Molina Massey, Carlos."
