"id","title","year","language","authors"
"inu.32000004802536","Iris, novela.","1923","spa","Arroyo, César Emilio, 1890-1937."
"txu.059173025496068","Pinceladas de la tierruca, ensayo de novela ecuatoriana,","1927","spa","Andrade Coello, Alejandro, 1886-"
"txu.059173024519918","Dolores Veintimilla","1968","spa","Mata, Gonzalo Humberto, 1904-"
"mdp.39015031941811","Los Sangurimas, novela montuvia.","1939","spa","Cuadra, José de la, 1903-1941; Club del libro ecuatoriano"
"wu.89014287064","El paraiso : novela /","1985","spa","Estupiñan Bass, Nelson."
"wu.89017134552","Purficatión.","1942","spa","Martínez de Tinajero, Blanca."
"uc1.b4049519","Abelardo.","1905","spa","Alvarez, Eudófilo, 1876-1917."
"inu.32000004803955","El pueblo chico, novela.","1927","spa","Coronel, Rafael."
"inu.32000004787067","Zaruma en la colonia.","1960","spa","Anda Aguirre, Alfonso."
"txu.059173026644819","Capítulos que se le olvidaron a Cervantes /","1986","spa","Montalvo, Juan, 1832-1889."
"inu.30000047801232","Porque soy cristiano. Novela.","1891","spa","Mera, Juan León, 1832-1894."
"mdp.39015074780696","C. Z. (Canal-zone) (los yanquis en Panamá)","1935","spa","Aguilera Malta, Demetrio, 1909-1981."
"txu.059173018504417","Diplomacia de gangsters.","1941","spa","Ortiz, Delio."
"txu.059173026542670","Siete lunas y siete serpientes /","1989","spa","Aguilera Malta, Demetrio, 1909-"
"txu.059173024544868","Tiburones blancos (drama en 3 actos, época actual)","1956","spa","Saltos, Augusto César."
"txu.059173024469820","Moderno amor, esquema de novela escrito para disgustar;","1932","spa, und","García Muñoz, Alfonso."
"mdp.39015065471396","Calabozo 51.","1962","spa","Silva, José Joaquín, 1905-"
"inu.32000004726727","La cantera.","1930","spa","Vallejo Larrea, Gustavo."
"txu.059173026542794","Carretera, novela nacional premiada.","1944","spa","Astudillo Ortega, José María, 1896-"
"txu.059173024553585","Desnudo en Piccadilly /","1959","spa","Salazar Chapela, Esteban, 1900-1965."
"uc1.$b463270","Escombros.","1958","spa","Chaves, Fernando, 1902-"
