"id","title","year","language","authors"
"txu.059173023955448","Ricardo Penuela, buscador de horizontes.","1958","spa","Peña Vásquez, Salvador."
"txu.059173018687292","Domingo de resurrección; novela.","1966","spa","Rangel, Domingo Alberto."
"uva.x001060465","Ya es hora! : novela /","1983","spa","Picón-Febres, Gonzalo, 1860-1918."
"txu.059173024248130","País portátil /","1978","spa","González León, Adriano; Llerandi, Antonio; Feo, Iván"
"txu.059173024190299","Al alba los centinelas nocturnos; novela.","1967","spa","Castillo Arráez, Alberto."
"uc1.$b160257","Todas las luces conducían a la sombra /","1949","spa","Himiob, Nelson."
"txu.059173024508423","Oro y orquídeas; novela.","1955","spa","Berti, José, b. 1891."
"uc1.$b160255","Mar de leva, novela ...","1941","spa","Fabbiani Ruiz, José, 1911-1975."
"txu.059173023794382","Varias locas y yo; novela.","1955","spa","Leyzeaga, Isabel."
"txu.059173024447500","Cumboto : cuento de siete leguas /","1950","spa","Díaz Sánchez, Ramón."
"txu.059173024469977","El dolor de la tierra; novela.","1956","spa","Garcia Delepiani, Antonio."
"wu.89005258744","La brizna de paja en el viento; novela.","1952","spa","Gallegos, Rómulo, 1884-1969."
"pst.000005127665","Clamor campesino : novela.","1944","spa","Padrón, Julián, 1910-1954."
"txu.059173024385968","La bella y la fiera : novela /","1931","spa","Blanco-Fombona, Rufino, 1874-1944."
"txu.059173024467428","El suicida imaginario (novela)","1947","spa","González Paredes, Ramón."
"txu.059173024249675","Pobre negro /","1985","spa","Gallegos, Rómulo, 1884-1969."
"uc1.b3787507","Rómpase en caso de incendio /","1975","spa","Chocrón, Isaac E., 1932-"
"txu.059173024464044","Fogarada : novela /","1949","spa","González Rincones, Enrique."
"uc1.$b164971","Una balandra encalla en Tierra Firme : novela de emigrantes /","1961","spa","Castañón, José Manuel."
"uc1.b3629108","Misioneros, novela.","1951","spa","Segundo Basper, Gabriel."
"nc01.ark:/13960/t6qz4107x","El desarraigado /","1907","spa","Guerrero, Pablo J."
"txu.059173024586041","Las viudas de color. (Con once ilustraciones)","1937","spa","Reyes, Antonio, 1899-"
"uc1.$b472901","Boves, ""El Urogallo""","1972","spa","Herrera Luque, Francisco J."
"txu.059173023955437","Flor de mis campiñas; la novela de los Andes venezolanos.","1950","spa","Peña Vásquez, Salvador."
"txu.059173023952960","El zaguán de doña Luz; novela.","1958","spa","Pulido, Obdulio."
"uc1.$b160372","Mancha de sangre, novela.","1957","spa","Graterol Leal, Victor Napoleón, b. 1897."
"txu.059173023951753","Los habituados; [novela]","1961","spa","Stempel París, Antonio."
"txu.059173024526061","Campeones (novela) ...","1939","spa","Meneses, Guillermo, 1911-"
"txu.059173023999738","Las lanzas coloradas (novela venezolana).","1932","spa","Uslar Pietri, Arturo, 1906-2001."
"uc1.$b160366","Primavera nocturna; novela.","1950","spa","Padrón, Julián, 1910-1954."
"txu.059173023795465","Desgracia y felicidad.","1956","spa","Mata, Andrés."
"txu.059173023796796","Los mercaderes en el templo, novela.","1956","spa","Muñoz Rueda, Enrique."
"txu.059173024447613","Peregrina, novela.","1946","spa","Díaz Rodríguez, Manuel, 1871-1927."
"txu.059173023794010","La miseria del oro; novela.","1968","spa","Lanz Munõs, Alejo."
"pst.000008714862","Pájaro de Mar por tierra /","1972","spa","Chocvón, Isaac E., 1932-"
